title,address,description,date,seller,price,image
2 bedroom apartment for sale,"Stratfield Road, Slough","Anderson Estates are proud to present this two bedroom apartment for sale, situated just a 5 minute walk from Slough High Street and mainline station ( Cross rail pending ).The property is within a 5 minute drive from local schools and is perfect for investment opportunities. The property b (cont.)",22/10/2019,"Anderson Estates, Slough","£259,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87143/74955232/87143_ANE1001056_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Merton Road, Slough, SL1",CHAIN FREE! A modern two double bedroom ground floor apartment situated in the heart of the Slough Town Centre. This is an ideal purchase for either a First Time buyer or Investor. Please call our sales team to arrange your viewing on . The accommodation includes co...,10/12/2019,"Hilton King & Locke, Iver","£259,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6006/66952590/6006_16650675_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Slough,Berkshire,SL1","On offer for the over 60's a two bedroom ground floor apartment situated close to the town centre, transport links, local shops and parks.",yesterday,"Chancellors, Slough","£175,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/87597611/145253_3278330_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Spencer Villas, Richards Way, Cippenham",*** TWO BEDROOM GROUND FLOOR MAISONETTE ** CIPPENHAM VILLAGE LOCATION *** TWO BATHROOMS *** Immaculately Presented *** Sold with No Onward Chain *** Long Lease *** Low Service Charges *** Allocated Parking Space *** Ideal First Time Purchase or Investment *** Easy Reach of Burnham Station *** ,07/10/2019,"Jackson O'Rourke, Cippenham","£259,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/144k/143054/85435064/143054_JORSPENCER_IMG_00_0000_max_476x317.jpg
2 bedroom flat for sale,"Maplin Park, Slough, SL3","A well presented two bedroom ground floor apartment situated within this popular modern development. The property is located close to many transport links including M4, M25 and Langley train station (Crossrail pending)",04/04/2019,"Purplebricks, covering London","£255,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/61422684/151079_698568-1_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Sydenham Gardens, Slough","Offered to the market is this well-presented two bedroom apartment. The property comprises two bedrooms, a family bathroom, lounge/diner and a kitchen. Externally the property offers allocated parking and visitor parking. The property is situated close to local shops and excellent tr...",12/11/2019,"Romans, Burnham","£255,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7957/86552426/7957_HUB192011_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Huntercombe Lane North, Maidenhead, SL6",Set within a gated development is this modern two-bedroom spacious apartment. Improved and well cared for by the current owner this modern apartment offers light and bright spacious accommodation throughout. A large spacious Lounge Diner with french doors the balcony area and leading through to...,17/07/2019,"Purplebricks, covering London","£255,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/60046947/151079_669804-1_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,"Bath Road, Slough",Studio Flat Close To Slough Station - A spacious ground floor studio flat with built in appliances and within a short walk to Slough town centre and mainline station.,16/02/2019,"haart, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/79456580/11456_0199_HRT019911221_IMG_20_0000_max_476x317.jpg
4 bedroom flat for sale,"Harrow Market, Slough, SL3","NO ONWARD CHAIN. Situated in the heart of Harrow Market is this split-level maisonette. The entrance hall leads to living/dining room, bathroom with three piece suite and separate kitchen. The first floor offers four good sized bedrooms. The property further benefits from communal area to ...",11/12/2019,"YOUR MOVE Frank Farr, Langley","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46053/76085974/46053_528957552_IMG_01_0000_max_476x317.jpg
3 bedroom ground maisonette for sale,"Canterbury Avenue, Slough, SL2","A great opportunity to acquire this two bedroom ground floor maisonette available with a long lease and no onward chain but with the added benefit of a self-contained studio apartments towards the rear of the property. An ideal rental opportunity with a total 3 bedroom let available, or residenti...",08/05/2019,"Purplebricks, covering London","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/59776038/151079_649951-1_IMG_01_0001_max_476x317.jpg
2 bedroom apartment for sale,"Mill Street, Slough","This conveniently located two bedroom first floor purpose-built apartment is now offered for sale, located adjacent to Slough mainline railway station and the high street. It benefits from 22ft living room/fitted open plan kitchen, two double bedrooms, electric heating and allocated parking space.",19/11/2019,"Connells, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/83655770/1579_SGH306828_IMG_01_0000_max_476x317.JPG
4 bedroom maisonette for sale,"Harrow Market, Langley, SL3",A large 4 bedroom split level maisonette located above local shops and convenient for Langley train station. The property has been updated with modern kitchen and bathroom. Ideal for either first time buyers or as an investment property.,18/11/2019,"The Frost Partnership, Langley","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/5k/4670/74573227/4670_365883_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"Shaftesbury Court, Slough",South facing one bedroom apartment. Visit us at Shaftesbury Court and speak to our experts about how Help To Buy can get you moving faster than you think! PLUS reserve and get 1st years mortgage paid or a £5000 furniture pack!* Call Connells to book ,06/06/2019,"Connells, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/82398242/1579_SGH306719_IMG_09_0000_max_476x317.JPG
2 bedroom apartment for sale,"Foundry Court, Mill Street, Slough",Offered to the market is this modern two bedroom purpose built flat which is being offered to the market with No onward chain. The property will appeal to commuters with a short walk to Slough mainline train station which offers direct train service to central London in approx. The property ...,15/05/2019,"Romans, Burnham","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7957/85761182/7957_HUB184115_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Tithe Court, Slough, SL3","Situated in a convenient location just off Langley High Street is this purpose built ground floor flat. Accommodation comprises entrance hall leading to living room, kitchen, two double bedrooms and modern shower room/wc. Further benefits from secure entry system, garage en bloc and communal...",25/09/2019,"YOUR MOVE Frank Farr, Langley","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46053/80766836/46053_528901288_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,Foundry Court Slough SL2,Modern Stylish Two Double Bedroom Apartment - This is a fantastic property located within easy distance of Slough Mainline Station with its fast and frequent trains into London and the West of England. The property offers two double bedrooms and is presented in excellent order.,12/11/2019,"haart, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/86504660/11456_0199_HRT019911600_IMG_02_0000_max_476x317.jpg
3 bedroom house for sale,"Slough,Berkshire,SL1","Located in a quiet cul-de-sac, this extended Three bedroom End of Terrace family home is offered to the market with No Upper Chain",31/07/2019,"Chancellors, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/74140148/145253_2715583_IMG_11_0000_max_476x317.jpg
3 bedroom apartment for sale,"Quantock Close, Langley, Berkshire","PRICED TO SELL! Two/Three bedroom GROUND FLOOR apartment CENTRALLY LOCATED within 1 mile of Langley Train Station (Cross Rail), 16ft lounge/diner, 10ft open plan kitchen, bedroom 3/study, shower room with separate WC, ideal investment/first time purchase, NO CHAIN. ",05/08/2019,"Oakwood Estates, Langley","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/216k/215192/85944956/215192_4256890_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,Doorstep of Burnham Station,"A Well Presented Two Bedroom, First Floor Apartment that is ideally situated close to local amenities and transport links! The property comprises of spacious living accomodation with a lounge, kitchen, two good size bedrooms and a family bathroom. This would be an ideal purchase for first time bu...",27/02/2019,"Glenn Flegg & Company, Burnham, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12463/70319095/12463_GFBSA_562413_IMG_05_0000_max_476x317.jpg
2 bedroom flat for sale,"High Street, Slough,Berkshire,SL1",A well presented two bedroom apartment situated with easy access to Slough town centre and mainline station. Benefits with allocated parking.,19/11/2019,"Chancellors, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/81339356/145253_3064364_IMG_13_0000_max_476x317.jpg
1 bedroom flat for sale,"Plot 62 Beechwood Gardens, Slough, SL1 2HR","***25% SOLD*** PLOT 62 BEECHWOOD GARDENS, SLOUGH SL1 2HR. Located on this quiet cul-de-sac in the heart of the town centre and within 5 mins walk to BR station, is this superb new development comprising 13 luxury 1, 2 and 3 bedroom apartments built to a very high standard. Offered with 150 year ...",19/02/2019,"Hunters, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77591/60384834/77591_SGHSP201214_IMG_31_0000_max_476x317.jpg
2 bedroom flat for sale,Langley,"2 Bedroom Flat / Apartment - Request a viewing, call us on or visit our Slough Estate Agents Branch",24/09/2019,"haart, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/64552095/11456_0199_HRT019911457_IMG_18_0000_max_476x317.jpg
2 bedroom apartment for sale,"Littlebrook Avenue, Slough, Berkshire","**VIRTUAL VIEWING AVAILABLE ** Offered to the market is a wonderfully presented two bedroom apartment. The property offers good sized bedrooms, a family bathroom, kitchen and spacious living/dining room. To the rear there is allocated parking available. The property would be a good...",11/12/2019,"Romans, Burnham","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7957/76093051/7957_BUR190169_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Slough,Bershire,SL1",Situated 0.5 miles from Slough mainline station is this split level two bedroom apartment. Benefits from parking and communal gardens. Chain free.,15/11/2019,"Chancellors, Slough","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/85867841/145253_3221536_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"Slough, Slough, SL1","New Luxury Apartments | Register Your Interest Purchase luxury apartments. A collection of new-build one, two and three bedroom apartments in a prime position. Located in an attractive location close to excellent local amenities with fantastic commuter links. Excellent yields. Ideal investment o...",09/07/2019,"Nu Move International,  Nationwide","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63699/72791590/63699_NUMOV_000951_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"Stoke Road, Slough","A Very Well presented Modern Luxury Apartment: Hiltons Estates bring to the market this 1 Bedroom Modern Luxury Apartment for Urban Living and Busy lifestyles in a prime central location of Slough with every convenience possible on your doorstep! The property comprises of 1 bedroom, kitchen/diner...",11/12/2019,"Hiltons Estates, Southall","£250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96523/76094590/96523_102765001149_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Maplin Park, Slough, SL3","Purpose built GROUND FLOOR apartment on the ever popular Maplin Park development only a short walk to Langley mainline station (0.7 Miles) and local amenities also with many transport links including M4, M25 . This property offers two large double bedroom, living room, Galley Kitchen and with ...",07/05/2019,"The Flatman Partnership, Langley","£249,999",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/81550286/88598_14646728_IMG_07_0000_max_476x317.JPG
3 bedroom link detached house for sale,"Ferrers Close, Cippenham, Berkshire","Three DOUBLE bedroom link-detached family house located on sought after CUL-DE-SAC within Cedar Park development, POT TO EXTEND INTO LOFT (STP), 16ft living room, 11ft kitchen, 1 BATH/1 ENSUITE, downstairs WC, 20FT GARAGE, parking for 2 cars, SOUTH-FACING GARDEN. ",17/12/2019,"Oakwood Estates, Burnham","£439,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/189k/188408/74187235/188408_4777478_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Mallard Drive, Slough","TWO BEDROOM GROUND FLOOR MAISONETTE - QUIET RESIDENTIAL AREA This two bedroom ground floor maisonette is located in a quiet residential area and benefits from spacious lounge, family bathroom, two double bedrooms, fitted kitchen leading to private rear garden, off street parking, double...",22/08/2019,"B Simmons & Son, Slough","£249,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/84171122/8328_29039785_IMG_01_0000_max_476x317.jpg
